image_path,transcript
package_aa/000121836-1_1_1/000121836-1_1_1.png,clef.C-L1 accidental.sharp-S2 accidental.sharp-L1 accidental.sharp-L3 metersign.C-L3 note.eighth-S5 barline-L1 note.beamedRight1-L6 note.beamedLeft1-S5 accidental.sharp-L5 note.beamedRight1-L5 note.beamedLeft1-S5 accidental.natural-L5 note.beamedRight1-L5 note.beamedLeft1-S4 note.beamedRight1-L4 note.beamedLeft1-S4 barline-L1 note.quarter-S3 dot-S3 note.eighth-S4 note.quarter-L2 dot-S2 note.eighth-S2 barline-L1 note.quarter-L5 dot-S5 note.eighth-L5 note.quarter-S4 dot-S4 note.eighth-S4 barline-L1 gracenote.quarter-S4 note.half-L4 rest.half-L3 barline-L1
package_aa/000104987-19_1_1/000104987-19_1_1.png,clef.F-L4 metersign.C-L3 note.half-S2 note.half-S4 barline-L1 note.beamedRight1-S3 note.beamedBoth1-L4 note.beamedBoth1-L3 note.beamedLeft1-S3 note.quarter-S2 note.quarter-L5 barline-L1 note.quarter-L3 note.quarter-L4 note.quarter-L2 note.quarter-S4 barline-L1 note.beamedRight1-S3 note.beamedBoth1-L4 note.beamedBoth1-L3 note.beamedLeft1-S3 note.quarter-S2 note.quarter-L3 barline-L1
package_aa/000123657-1_1_1/000123657-1_1_1.png,clef.G-L2 accidental.sharp-L5 metersign.C-L3 note.beamedRight2-S-2 note.beamedBoth2-L2 note.beamedBoth2-S0 note.beamedLeft2-S-1 note.beamedRight2-S-2 note.beamedBoth2-L2 note.beamedBoth2-S0 note.beamedLeft2-S-1 note.beamedRight1-S-2 note.beamedBoth1-L3 note.beamedBoth1-L3 note.beamedLeft1-L3 barline-L1 note.beamedRight2-L3 note.beamedBoth2-L3 note.beamedBoth2-L2 note.beamedLeft2-S0 note.beamedRight2-S-1 note.beamedBoth2-L3 note.beamedBoth2-L2 note.beamedLeft2-S0 note.beamedRight1-S-1 note.beamedBoth1-L4 note.beamedBoth1-L4 note.beamedLeft1-L4 barline-L1
package_ab/225000809-1_1_1/225000809-1_1_1.png,clef.G-L2 accidental.flat-L3 accidental.flat-S4 accidental.flat-S2 digit.3-L4 digit.8-L2 note.beamedRight1-L1 dot-S1 note.beamedBoth2-L1 note.beamedLeft1-L1 barline-L1 note.quarter-S2 note.eighth-L2 barline-L1 note.beamedRight1-L1 dot-S1 note.beamedBoth2-L1 note.beamedLeft1-L1 barline-L1 note.quarter-S3 note.eighth-L3 barline-L1
package_aa/000101159-1_1_2/000101159-1_1_2.png,clef.G-L2 accidental.sharp-L5 digit.3-L4 digit.8-L2 digit.1-S5 digit.4-S5 multirest-L3 barline-L1 note.quarter-L4 dot-S4 barline-L1 note.quarter-S5 dot-S5 barline-L1 note.beamedRight2-S4 accidental.sharp-L4 note.beamedLeft2-L4 note.quarter-S4 barline-L1 note.beamedRight1-S5 note.beamedLeft1-L5 note.eighth-S4 barline-L1 note.beamedRight2-L4 accidental.sharp-S3 note.beamedLeft2-S3 note.quarter-L4 barline-L1 accidental.natural-S3 note.beamedRight1-S3 note.beamedLeft1-L3 note.eighth-S2 barline-L1
package_ab/190011711-1_1_1/190011711-1_1_1.png,clef.G-L2 accidental.flat-L3 metersign.C-L3 note.quarter-S0 dot-S0 note.quarter-S1 dot-S1 note.beamedRight2-L1 note.beamedLeft2-S0 barline-L1 accidental.sharp-L0 note.quarter-L0 dot-S0 note.beamedRight2-S0 note.beamedLeft2-L1 note.quarter-S0 rest.quarter-L3 barline-L1 note.quarter-S2 dot-S2 note.eighth-L4 note.beamedRight1-S2 accidental.natural-L3 note.beamedBoth1-L3 note.beamedBoth1-L4 accidental.flat-L3 note.beamedLeft1-L3 barline-L1 note.quarter-S2 dot-S2 note.eighth-S1 note.eighth-L2 rest.eighth-L3
package_aa/000100612-1_3_2/000100612-1_3_2.png,clef.C-L1 accidental.sharp-S2 accidental.sharp-L1 metersign.C-L3 digit.9-S5 multirest-L3 barline-L1 rest.half-L3 rest.quarter-L3 note.quarter-S3 barline-L1 note.quarter-L5 note.quarter-S3 gracenote.eighth-L3 note.quarter-S2 note.beamedRight1-L2 note.beamedLeft1-S1 barline-L1 note.quarter-L1 note.quarter-L1 rest.quarter-L3 note.quarter-S4 barline-L1 note.beamedRight1-S5 dot-S5 note.beamedLeft2-L5 note.beamedRight1-S4 dot-S4 note.beamedLeft2-L4
package_aa/000107224-1_1_1/000107224-1_1_1.png,clef.G-L2 accidental.flat-L3 metersign.C/-L3 note.quarter-L1 barline-L1 note.beamedRight1-S0 note.beamedBoth1-L1 note.beamedBoth1-S1 note.beamedLeft1-L2 note.beamedRight1-S2 note.beamedBoth1-L3 note.beamedBoth1-S2 note.beamedLeft1-L2 barline-L1 note.quarter-S2 note.quarter-S2 note.beamedRight1-S2 note.beamedBoth1-L3 note.beamedBoth1-S3 note.beamedLeft1-S2 barline-L1
package_ab/200043745-1_50_2/200043745-1_50_2.png,clef.C-L4 metersign.C/-L3 rest.sixteenth-L3 barline-L1 digit.8-S5 multirest-L3 barline-L1 rest.half-L3 rest.quarter-L3 rest.eighth-L3 rest.sixteenth-L3 note.sixteenth-S2 barline-L1 note.quarter-L4 rest.eighth-L3 rest.sixteenth-L3 note.sixteenth-L4 note.quarter-L6 note.quarter-S2 barline-L1 note.beamedRight1-L4 dot-S4 note.beamedLeft2-S3 note.quarter-L4 rest.half-L3 barline-L1 note.quarter-S4 note.eighth-L5 note.eighth-S5 note.quarter-S2 note.quarter-S5 barline-L1 note.quarter-S5 note.quarter-L5
package_ab/220010391-1_4_1/220010391-1_4_1.png,clef.G-L2 accidental.flat-L3 accidental.flat-S4 accidental.flat-S2 accidental.flat-L4 accidental.flat-L2 metersign.C/-L3 note.quarter-L3 dot-S3 note.eighth-L3 note.quarter-S3 dot-S3 note.eighth-S3 note.quarter-L4 dot-S4 note.eighth-L3 note.quarter-L3 dot-S3 note.eighth-L3 barline-L1 accidental.natural-S2 note.quarter-S2 dot-S2 accidental.flat-S2 note.eighth-S2 note.quarter-L3 dot-S3 note.eighth-L3 note.half-L3 note.half-S2 barline-L1 note.whole-L3 rest.half-L3 rest.half-L3
package_ab/225001293-1_1_1/225001293-1_1_1.png,clef.C-L1 accidental.flat-L4 metersign.C/-L3 note.half-L5 note.half-L5 barline-L1 note.half-S3 note.half-L4 barline-L1 note.half-S4 note.half-L4 barline-L1 note.half-S3 note.half-L3 barline-L1
package_ab/220001295-1_2_1/220001295-1_2_1.png,clef.G-L2 accidental.sharp-L5 accidental.sharp-S3 metersign.C/-L3 note.quarter-S5 rest.quarter-L3 rest.half-L3 barline-L1 note.half-L5 note.quarter-L4 dot-S4 note.eighth-L4 barline-L1 note.half-S3 slur.start-S3 slur.end-S3 note.beamedRight1-S3 dot-S3 note.beamedLeft2-S4 note.quarter-S4 barline-L1 note.half-L5 note.quarter-L5 dot-S5 note.eighth-L5 barline-L1 note.half-S5 slur.start-S5 slur.end-S5 note.beamedRight1-S5 dot-S5 note.beamedBoth2-S5 note.beamedLeft1-S5 rest.eighth-L3 barline-L1
package_ab/225001024-1_14_3/225001024-1_14_3.png,clef.F-L4 accidental.flat-L2 accidental.flat-S3 accidental.flat-S1 metersign.C-L3 digit.2-S5 digit.9-S5 multirest-L3 barline-L1 note.half-L7 note.quarter-S5 rest.quarter-L3 barline-L1 rest.quarter-L3 note.quarter-L6 note.quarter-L5 note.quarter-S6 barline-L1 note.half-L7 note.quarter-S5 rest.quarter-L3 barline-L1
package_aa/000136745-1_1_1/000136745-1_1_1.png,clef.G-L2 accidental.sharp-L5 accidental.sharp-S3 accidental.sharp-S5 metersign.C/-L3 note.eighth-L1 barline-L1 note.quarter-S2 slur.start-S2 slur.end-S2 note.beamedRight2-S2 note.beamedBoth2-L3 note.beamedBoth2-L2 note.beamedLeft2-L3 note.quarter-S2 slur.start-S2 slur.end-S2 note.beamedRight2-S2 note.beamedBoth2-L3 note.beamedBoth2-L2 note.beamedLeft2-L3 barline-L1 note.beamedRight2-S2 note.beamedBoth2-S3 note.beamedBoth2-L3 note.beamedLeft2-S2 note.eighth-L3 note.sixteenth-S3 note.sixteenth-L4 note.beamedRight2-S3 note.beamedBoth2-L3 note.beamedBoth2-S2 note.beamedLeft2-L3 note.beamedRight2-S2 note.beamedBoth2-L3 note.beamedBoth2-S3 note.beamedLeft2-L4 barline-L1 note.whole-S4 barline-L1
package_aa/000127800-1_1_1/000127800-1_1_1.png,clef.G-L2 accidental.flat-L3 accidental.flat-S4 accidental.flat-S2 metersign.C-L3 note.beamedRight2-L1 note.beamedBoth2-S0 note.beamedBoth2-L1 note.beamedLeft2-S0 note.beamedRight2-L1 note.beamedBoth2-S0 note.beamedBoth2-L1 note.beamedLeft2-S0 note.beamedRight2-L1 note.beamedBoth2-S1 note.beamedBoth2-L2 note.beamedLeft2-S1 note.beamedRight2-L1 note.beamedBoth2-S1 note.beamedBoth2-L2 note.beamedLeft2-L1 barline-L1 note.beamedRight2-S1 accidental.natural-L1 note.beamedBoth2-L1 note.beamedBoth2-S1 accidental.flat-L1 note.beamedLeft2-L1 note.beamedRight2-S1 accidental.natural-L1 note.beamedBoth2-L1 note.beamedBoth2-S1 accidental.flat-L1 note.beamedLeft2-L1 note.beamedRight2-S1 note.beamedBoth2-L2 note.beamedBoth2-S2 note.beamedLeft2-L2 note.beamedRight2-S1 note.beamedBoth2-L2 note.beamedBoth2-S2 note.beamedLeft2-S1 barline-L1
package_aa/000131461-1_1_1/000131461-1_1_1.png,clef.G-L2 accidental.sharp-L5 digit.2-L4 digit.4-L2 note.eighth-L3 barline-L1 note.beamedRight2-S4 dot-S4 note.beamedBoth3-L3 note.beamedLeft1-L3 rest.eighth-L3 note.eighth-S3 barline-L1 note.beamedRight2-S3 dot-S3 note.beamedBoth3-L3 note.beamedLeft1-L3 rest.eighth-L3 note.eighth-L3 barline-L1 note.beamedRight2-L3 dot-S3 note.beamedBoth3-S2 note.beamedLeft1-S2 rest.sixteenth-L3 note.beamedRight2-S3 note.beamedBoth2-L3 note.beamedLeft2-S2 barline-L1 note.beamedRight2-L2 dot-S2 note.beamedBoth3-S1 note.beamedLeft1-S1 rest.eighth-L3 note.eighth-L3 barline-L1
package_ab/211007098-1_21_1/211007098-1_21_1.png,clef.G-L2 accidental.flat-L3 digit.6-L4 digit.8-L2 note.eighth-L0 barline-L1 note.beamedRight1-S1 note.beamedLeft1-S2 note.eighth-S3 note.quarter-S3 note.eighth-S3 barline-L1 gracenote.sixteenth-L4 note.beamedRight1-S3 accidental.natural-L3 note.beamedLeft1-L3 note.eighth-S3 note.beamedRight1-S3 note.beamedLeft1-L4 note.eighth-S4 barline-L1 note.beamedRight1-L5 dot-S5 note.beamedBoth2-S4 note.beamedBoth2-L4 note.beamedLeft2-S3 accidental.natural-L3 note.quarter-L3 accidental.flat-L3 note.eighth-L3 barline-L1 accidental.flat-L3 note.quarter-L3 note.eighth-L3 note.quarter-S2 note.eighth-S2 barline-L1 note.beamedRight1-L2 note.beamedLeft1-S2 note.eighth-L3
package_ab/230002308-1_1_2/230002308-1_1_2.png,clef.C-L1 accidental.sharp-S2 accidental.sharp-L1 metersign.C/-L3 digit.4-S5 multirest-L3 barline-L1 note.half-L5 note.quarter-L6 note.quarter-L7 barline-L1 note.quarter-L7 note.half-S6 note.quarter-L6 barline-L1 note.quarter-L6 note.quarter-S5 note.beamedRight1-L4 note.beamedLeft1-L5 note.beamedRight1-S4 note.beamedLeft1-S5 barline-L1 note.quarter-L5 rest.quarter-L3 rest.half-L3 barline-L1
package_ab/220014184-1_1_2/220014184-1_1_2.png,clef.G-L2 accidental.sharp-L5 accidental.sharp-S3 metersign.C-L3 digit.8-S5 multirest-L3 barline-L1 note.half-L4 note.quarter-S1 accidental.sharp-L2 note.quarter-L2 barline-L1 note.half-S2 note.quarter-L3 note.quarter-S3 barline-L1 note.half-L4 dot-S4 note.quarter-L4 barline-L1 note.half-L4 note.quarter-S3 rest.quarter-L3 barline-L1
package_ab/201004767-1_18_1/201004767-1_18_1.png,clef.C-L1 accidental.flat-L4 accidental.flat-L2 accidental.flat-S3 metersign.C-L3 rest.quarter-L3 rest.eighth-L3 note.eighth-L4 note.beamedRight2-S4 note.beamedLeft2-L4 note.eighth-S4 rest.eighth-L3 note.eighth-S4 barline-L1 note.beamedRight2-L5 note.beamedLeft2-S4 note.eighth-L5 rest.eighth-L3 note.eighth-L5 note.quarter-S5 note.quarter-L6 barline-L1 gracenote.quarter-S5 note.half-L5 note.eighth-S5
package_ab/225000664-1_1_1/225000664-1_1_1.png,clef.G-L2 digit.3-L4 digit.4-L2 note.quarter-S5 barline-L1 note.beamedRight1-S4 note.beamedBoth1-L4 note.beamedBoth1-S4 note.beamedBoth1-L5 note.beamedBoth1-S5 note.beamedLeft1-L6 barline-L1 note.half-S6 note.beamedRight1-S5 note.beamedLeft1-S4 barline-L1 note.quarter-L6 note.quarter-L6 note.beamedRight1-L5 note.beamedLeft1-L4 barline-L1 note.quarter-S4 note.quarter-S5 note.quarter-L3 barline-L1
package_ab/220032332-1_1_1/220032332-1_1_1.png,clef.C-L1 accidental.flat-L4 accidental.flat-L2 accidental.flat-S3 metersign.C-L3 note.quarter-L3 note.beamedRight1-S2 note.beamedLeft1-L2 note.quarter-L4 note.quarter-S3 barline-L1 note.quarter-L3 note.quarter-S2 note.half-L2 barline-L1 note.quarter-L2 note.quarter-L3 note.quarter-S2 note.quarter-L4 barline-L1 note.quarter-S4 note.quarter-L6 note.quarter-L5 note.quarter-L4 barline-L1
package_aa/000110236-1_1_1/000110236-1_1_1.png,clef.G-L2 accidental.sharp-L5 digit.2-L4 digit.4-L2 note.quarter-L4 note.eighth-S3 note.eighth-L3 barline-L1 note.eighth-S3 note.eighth-S4 note.quarter-S2 barline-L1 note.quarter-L4 note.eighth-S3 note.eighth-L3 barline-L1 note.beamedRight2-S3 note.beamedLeft2-S2 note.beamedRight2-L2 note.beamedLeft2-S1 note.quarter-L2 barline-L1
package_ab/201004457-1_3_1/201004457-1_3_1.png,clef.F-L3 metersign.C-L3 rest.quarter-L3 note.quarter-L4 note.quarter-L4 note.quarter-L4 barline-L1 note.half-L4 dot-S4 note.quarter-L4 barline-L1 note.quarter-L5 note.quarter-L5 note.half-L5 barline-L1 note.half-L5
package_aa/000100600-1_1_2/000100600-1_1_2.png,clef.G-L2 digit.3-L4 digit.8-L2 digit.8-S5 multirest-L3 barline-L1 note.quarter-S3 note.eighth-L4 barline-L1 note.eighth-S4 note.beamedRight2-L4 note.beamedBoth2-S4 note.beamedLeft1-S3 barline-L1 note.eighth-L5 note.beamedRight2-S4 note.beamedBoth2-L5 note.beamedLeft1-L4 barline-L1 note.quarter-S5 note.eighth-S3 barline-L1
package_aa/100016265-1_1_1/100016265-1_1_1.png,clef.C-L1 digit.3-L4 digit.8-L2 digit.1-S5 digit.2-S5 digit.8-S5 multirest-L3 barline-L1 rest.eighth-L3 rest.eighth-L3 note.eighth-L2 barline-L1 note.eighth-S3 note.eighth-L4 note.eighth-S4 barline-L1 note.eighth-L5 note.eighth-L4 accidental.sharp-L3 note.eighth-L3 barline-L1 note.eighth-L2 accidental.sharp-S2 note.eighth-S2 accidental.sharp-L3 note.eighth-L3 barline-L1 note.quarter-S3
package_aa/000105060-11_1_1/000105060-11_1_1.png,clef.C-L1 metersign.C/-L3 note.whole-S3 note.half-S1 note.half-L5 slur.start-L5 barline-L1 slur.end-L5 note.half-L5 accidental.sharp-S4 note.half-S4 barline-L1 note.quarter-L5 note.quarter-S1 note.quarter-S2 note.quarter-L3 barline-L1 note.quarter-S3 note.quarter-L4 note.quarter-S4 note.quarter-S3 note.half-L4 note.quarter-S5 note.quarter-L5 barline-L1 accidental.sharp-S4 note.half-S4
package_ab/230002074-1_5_1/230002074-1_5_1.png,clef.C-L1 digit.6-L4 digit.8-L2 digit.1-S5 multirest-L3 barline-L1 note.quarter-S5 dot-S5 note.beamedRight1-S4 note.beamedLeft1-L5 note.eighth-S5 barline-L1 note.quarter-L6 dot-S6 note.quarter-L5 dot-S5 barline-L1 note.quarter-L4 dot-S4 note.beamedRight1-L4 note.beamedLeft1-L5 note.eighth-S6 barline-L1 note.quarter-S6 note.eighth-S5 note.quarter-S4 rest.eighth-L3 barline-L1
package_ab/230005012-1_1_1/230005012-1_1_1.png,clef.G-L2 accidental.flat-L3 metersign.C-L3 note.eighth-S1 note.eighth-S2 note.eighth-S3 barline-L1 note.quarter-L5 rest.eighth-L3 note.eighth-S3 note.beamedRight1-S3 note.beamedBoth2-L4 note.beamedLeft2-S3 note.beamedRight2-L3 note.beamedLeft2-S2 note.beamedRight2-L3 note.beamedLeft2-L2 barline-L1 note.beamedRight1-L2 note.beamedLeft1-S1 note.quarter-S1 rest.eighth-L3 note.eighth-S1 note.eighth-S2 note.eighth-S1 barline-L1 note.quarter-S0 dot-S0 note.eighth-S0 note.quarter-L0 accidental.natural-S-1 note.quarter-S-1 barline-L1 note.eighth-L0
package_ab/211005500-1_1_1/211005500-1_1_1.png,clef.C-L3 metersign.C/-L3 note.quarter-L5 dot-S5 note.eighth-S4 note.beamedRight1-L4 note.beamedBoth1-L5 note.beamedBoth1-S4 note.beamedLeft1-L4 barline-L1 note.quarter-S4 note.quarter-L4 note.half-S3 barline-L1 note.beamedRight1-L3 note.beamedBoth1-L4 note.beamedBoth1-L4 note.beamedLeft1-L4 note.beamedRight1-S3 note.beamedBoth1-S2 note.beamedBoth1-S2 note.beamedLeft1-S2 barline-L1 note.half-L2
package_ab/200045592-1_6_1/200045592-1_6_1.png,clef.C-L1 accidental.flat-L4 accidental.flat-L2 digit.3-L4 digit.4-L2 digit.3-S5 multirest-L3 barline-L1 note.quarter-S1 note.quarter-L3 accidental.sharp-S2 note.quarter-S2 barline-L1 note.half-L4 note.quarter-S3 barline-L1 note.quarter-L5 note.quarter-S4 note.quarter-L4 barline-L1 gracenote.eighth-S4 note.quarter-L4 note.quarter-S3 rest.quarter-L3 barline-L1
package_aa/000107656-1_2_1/000107656-1_2_1.png,clef.C-L1 accidental.sharp-S2 accidental.sharp-L1 metersign.C-L3 rest.quarter-L3 rest.eighth-L3 note.eighth-L5 note.quarter-S6 note.eighth-S6 rest.eighth-L3 barline-L1 note.eighth-S5 dot-S5 note.sixteenth-S5 note.eighth-S4 note.sixteenth-L5 rest.sixteenth-L3 note.eighth-L5 note.eighth-L3 rest.quarter-L3 barline-L1
package_ab/190019091-1_1_1/190019091-1_1_1.png,clef.G-L2 accidental.sharp-L5 accidental.sharp-S3 accidental.sharp-S5 metersign.C/-L3 note.quarter-S4 barline-L1 note.beamedRight2-L6 note.beamedBoth1-S4 dot-S4 note.beamedBoth2-S3 note.beamedLeft1-S2 dot-S2 note.beamedRight2-L3 note.beamedBoth1-L4 dot-S4 note.beamedBoth2-S3 note.beamedLeft1-L3 dot-S3 barline-L1 note.beamedRight2-S2 note.beamedBoth1-L1 dot-S1 note.beamedBoth2-S3 note.beamedLeft1-S2 dot-S2 note.beamedRight2-L4 note.beamedLeft1-L3 dot-S3 note.quarter-S5 barline-L1
package_aa/000109027-1_2_1/000109027-1_2_1.png,clef.G-L2 metersign.C-L3 note.quarter-S4 note.quarter-S5 note.quarter-S4 note.quarter-S4 barline-L1 note.beamedRight1-L4 note.beamedLeft1-S3 note.quarter-S4 note.quarter-S5 note.quarter-S4 barline-L1 note.quarter-S4 note.beamedRight1-L4 note.beamedLeft1-S3 note.quarter-S4 note.quarter-S5 barline-L1 note.quarter-S4 note.quarter-S4
package_aa/000121007-1_2_2/000121007-1_2_2.png,clef.C-L3 accidental.flat-S2 metersign.C-L3 digit.2-S5 multirest-L3 barline-L1 rest.quarter-L3 rest.eighth-L3 note.sixteenth-S5 note.sixteenth-L5 note.eighth-S4 note.eighth-L3 rest.quarter-L3 barline-L1 digit.1-S5 multirest-L3 barline-L1 rest.quarter-L3 rest.eighth-L3 note.sixteenth-S6 note.sixteenth-L6 note.beamedRight2-S5 note.beamedLeft2-L5 note.beamedRight2-S4 note.beamedLeft2-L4 note.eighth-S4 note.eighth-S5 barline-L1 note.eighth-L5 note.eighth-L3
package_aa/000113799-1_1_1/000113799-1_1_1.png,clef.C-L1 accidental.flat-L4 accidental.flat-L2 digit.2-L4 digit.4-L2 note.eighth-S6 barline-L1 gracenote.eighth-S4 accidental.natural-L4 note.eighth-L4 note.eighth-S4 rest.eighth-L3 note.eighth-S6 barline-L1 gracenote.eighth-S4 accidental.natural-L4 note.eighth-L4 note.eighth-S4 rest.eighth-L3 note.eighth-S4 barline-L1 note.quarter-S6 note.beamedRight2-L6 note.beamedLeft2-S5 note.beamedRight2-L5 note.beamedLeft2-S4 barline-L1 accidental.natural-L4 note.quarter-L4 rest.eighth-L3
package_ab/220017209-1_1_1/220017209-1_1_1.png,clef.C-L1 digit.3-L4 digit.4-L2 note.quarter-S4 note.quarter-L4 rest.quarter-L3 barline-L1 note.quarter-S5 note.quarter-L5 rest.quarter-L3 barline-L1 note.quarter-S4 note.eighth-L5 note.eighth-S5 note.quarter-L6 barline-L1 note.quarter-L6 note.quarter-L4 note.quarter-S5 slur.start-S5 barline-L1 slur.end-S5 note.quarter-S5 note.quarter-S3 note.quarter-L5 barline-L1 note.quarter-L5
package_aa/000104896-1_1_1/000104896-1_1_1.png,clef.G-L2 accidental.flat-L3 accidental.flat-S4 digit.3-L4 digit.4-L2 note.beamedRight1-L5 dot-S5 note.beamedLeft2-S4 note.beamedRight2-L4 note.beamedBoth2-L4 note.beamedBoth2-S4 note.beamedLeft2-L5 note.beamedRight1-S5 dot-S5 note.beamedLeft2-L6 note.quarter-S6 rest.quarter-L3 barline-L1 note.beamedRight1-S4 dot-S4 note.beamedLeft2-L4 note.beamedRight1-S3 note.beamedBoth1-S3 note.beamedBoth1-L4 note.beamedLeft1-S4 barline-L1
package_aa/000116143-1_1_2/000116143-1_1_2.png,clef.G-L2 accidental.flat-L3 accidental.flat-S4 accidental.flat-S2 digit.2-L4 digit.4-L2 digit.7-S5 multirest-L3 barline-L1 rest.quarter-L3 note.eighth-L2 note.eighth-S2 barline-L1 note.eighth-L3 dot-S3 note.sixteenth-S4 note.beamedRight2-S4 note.beamedLeft1-L4 note.sixteenth-S3 barline-L1 note.beamedRight3-S3 note.beamedBoth3-L4 note.beamedBoth3-S4 note.beamedLeft3-S3 note.eighth-L3 rest.quarter-L3 barline-L1 rest.eighth-L3 rest.eighth-L3 note.eighth-S2 note.eighth-L2 barline-L1 note.eighth-S1 dot-S1 note.sixteenth-L3 gracenote.sixteenth-L3 note.beamedRight2-S2 note.beamedLeft1-L2 note.sixteenth-S1 barline-L1 note.beamedRight2-L2 note.beamedBoth3-S3 note.beamedLeft3-L3 note.eighth-L3 rest.quarter-L3 barline-L1
package_ab/160000326-1_1_1/160000326-1_1_1.png,clef.G-L2 accidental.sharp-L5 metersign.C-L3 note.quarter-L2 note.eighth-S0 dot-S0 note.sixteenth-L2 note.quarter-L3 note.quarter-L2 barline-L1 note.quarter-S4 note.eighth-S4 dot-S4 note.sixteenth-S4 note.beamedRight1-S4 dot-S4 note.beamedLeft2-L4 note.quarter-L4 barline-L1
package_ab/220017007-1_1_1/220017007-1_1_1.png,clef.C-L1 accidental.sharp-S2 accidental.sharp-L1 accidental.sharp-L3 digit.2-L4 digit.4-L2 note.eighth-S4 barline-L1 note.eighth-S4 dot-S4 note.sixteenth-L4 note.eighth-S3 note.eighth-L3 barline-L1 note.beamedRight2-S2 note.beamedLeft2-L3 note.beamedRight2-S3 note.beamedLeft2-L4 note.eighth-S4 note.eighth-S4 barline-L1 gracenote.sixteenth-L5 note.eighth-S4 note.beamedRight2-L4 note.beamedLeft2-S3 note.beamedRight2-L4 note.beamedLeft2-S3 note.beamedRight2-L3 note.beamedLeft2-S2 barline-L1
package_aa/000132851-1_1_1/000132851-1_1_1.png,clef.G-L2 digit.3-L4 digit.4-L2 note.half-S4 note.quarter-L5 barline-L1 note.half-S5 note.quarter-S5 barline-L1 note.half-L4 note.beamedRight1-L4 note.beamedLeft1-S4 barline-L1 note.half-S4 note.quarter-L4 barline-L1 note.half-S4 note.quarter-L5 barline-L1 note.half-S5 note.quarter-S5 barline-L1 note.quarter-L5
package_ab/201000263-1_1_1/201000263-1_1_1.png,clef.C-L4 accidental.flat-S3 accidental.flat-L5 accidental.flat-L3 metersign.C-L3 rest.quarter-L3 rest.eighth-L3 note.eighth-S3 note.eighth-S3 note.eighth-S3 gracenote.sixteenth-L3 note.eighth-S2 rest.sixteenth-L3 note.sixteenth-S1 barline-L1 note.eighth-L2 note.eighth-L2 note.eighth-L2 note.eighth-S2 note.eighth-L3 note.eighth-L3 note.eighth-L3 note.eighth-S2 barline-L1 gracenote.sixteenth-L2 note.eighth-S1 note.eighth-S1
package_ab/230000798-1_1_1/230000798-1_1_1.png,clef.F-L4 accidental.flat-L2 metersign.C-L3 note.quarter-S2 barline-L1 note.quarter-L4 dot-S4 note.eighth-L4 note.quarter-L5 dot-S5 note.eighth-L4 barline-L1 note.quarter-S4 note.quarter-S4 rest.quarter-L3
package_ab/230003416-1_1_1/230003416-1_1_1.png,clef.G-L2 accidental.sharp-L5 digit.3-L4 digit.4-L2 note.quarter-L4 barline-L1 gracenote.quarter-S3 note.half-L3 note.beamedRight2-L4 note.beamedBoth2-S3 note.beamedBoth2-L3 note.beamedLeft2-S2 barline-L1 note.quarter-S2 note.quarter-L2 note.quarter-L2 barline-L1 note.quarter-S1 note.beamedRight1-L1 dot-S1 note.beamedLeft2-S1 note.beamedRight2-S2 note.beamedBoth2-L2 note.beamedBoth2-S1 note.beamedLeft2-L1 barline-L1 note.beamedRight1-L1 note.beamedLeft1-S0 note.quarter-S0
package_ab/200020889-1_2_1/200020889-1_2_1.png,clef.G-L2 accidental.sharp-L5 metersign.C-L3 rest.quarter-L3 rest.eighth-L3 note.eighth-L1 accidental.sharp-S0 note.quarter-S0 note.quarter-L1 barline-L1 note.quarter-S1 note.eighth-L2 note.eighth-S2 note.beamedRight1-L3 note.beamedLeft1-S2 note.quarter-L2 barline-L1
package_ab/230005302-1_1_1/230005302-1_1_1.png,clef.F-L4 accidental.flat-L2 digit.3-L4 digit.4-L2 note.beamedRight1-S0 note.beamedBoth1-L4 note.beamedBoth1-S3 accidental.flat-S3 note.beamedLeft1-S3 note.quarter-L3 barline-L1 note.beamedRight1-L1 note.beamedBoth1-S4 accidental.sharp-L4 note.beamedBoth1-L4 accidental.natural-L4 note.beamedLeft1-L4 note.quarter-S3 barline-L1 note.beamedRight1-S1 note.beamedBoth1-L5 accidental.sharp-S4 note.beamedBoth1-S4 accidental.natural-S4 note.beamedLeft1-S4 accidental.sharp-L4 note.quarter-L4 barline-L1 note.beamedRight1-L4 note.beamedBoth2-S4 note.beamedLeft2-L5 note.beamedRight1-S4 note.beamedBoth1-L5 note.beamedBoth1-S4 note.beamedLeft1-L4 barline-L1
